Player Name,Player First Match,Player_cricinfo_id,Format,Format_id,Country,Country_id
MJ Hilton,"England v West Indies at The Oval, 1950",14213,Test,1,England,1
AJW McIntyre,"England v West Indies at The Oval, 1950",16978,Test,1,England,1
Rev.DS Sheppard,"England v West Indies at The Oval, 1950",20159,Test,1,England,1
JJ Warr,"Australia v England at Sydney, 1950/51",22319,Test,1,England,1
R Tattersall,"Australia v England at Adelaide, 1950/51",21464,Test,1,England,1
JB Statham,"New Zealand v England at Christchurch, 1950/51",20341,Test,1,England,1
W Watson,"England v South Africa at Nottingham, 1951",22340,Test,1,England,1
TW Graveney,"England v South Africa at Manchester, 1951",13434,Test,1,England,1
DV Brennan,"England v South Africa at Leeds, 1951",9210,Test,1,England,1
FA Lowson,"England v South Africa at Leeds, 1951",16360,Test,1,England,1
PBH May,"England v South Africa at Leeds, 1951",16956,Test,1,England,1
DB Carr,"India v England at Delhi, 1951/52",10668,Test,1,England,1
ND Howard,"India v England at Delhi, 1951/52",14282,Test,1,England,1
D Kenyon,"India v England at Delhi, 1951/52",15866,Test,1,England,1
F Ridgway,"India v England at Delhi, 1951/52",19405,Test,1,England,1
RT Spooner,"India v England at Delhi, 1951/52",20317,Test,1,England,1
E Leadbeater,"India v England at Mumbai (BS), 1951/52",16235,Test,1,England,1
CJ Poole,"India v England at Kolkata, 1951/52",18569,Test,1,England,1
FS Trueman,"England v India at Leeds, 1952",21600,Test,1,England,1
GAR Lock,"England v India at Manchester, 1952",16331,Test,1,England,1
AE Moss,"West Indies v England at Kingston, 1953/54",17114,Test,1,England,1
CH Palmer,"West Indies v England at Bridgetown, 1953/54",18400,Test,1,England,1
R Appleyard,"England v Pakistan at Nottingham, 1954",8554,Test,1,England,1
JE McConnon,"England v Pakistan at Manchester, 1954",16961,Test,1,England,1
JM Parks,"England v Pakistan at Manchester, 1954",18435,Test,1,England,1
PJ Loader,"England v Pakistan at The Oval, 1954",16324,Test,1,England,1
FH Tyson,"England v Pakistan at The Oval, 1954",21644,Test,1,England,1
KV Andrew,"Australia v England at Brisbane, 1954/55",8545,Test,1,England,1
MC Cowdrey,"Australia v England at Brisbane, 1954/55",10846,Test,1,England,1
KF Barrington,"England v South Africa at Nottingham, 1955",9014,Test,1,England,1
FJ Titmus,"England v South Africa at Lord's, 1955",21548,Test,1,England,1
PE Richardson,"England v Australia at Nottingham, 1956",19386,Test,1,England,1
ASM Oakman,"England v Australia at Leeds, 1956",18248,Test,1,England,1
DV Smith,"England v West Indies at Lord's, 1957",20237,Test,1,England,1
DW Richardson,"England v West Indies at Nottingham, 1957",19384,Test,1,England,1
MJK Smith,"England v New Zealand at Birmingham, 1958",20255,Test,1,England,1
CA Milton,"England v New Zealand at Leeds, 1958",17037,Test,1,England,1
ER Dexter,"England v New Zealand at Manchester, 1958",11886,Test,1,England,1
R Illingworth,"England v New Zealand at Manchester, 1958",15385,Test,1,England,1
R Subba Row,"England v New Zealand at Manchester, 1958",20406,Test,1,England,1
R Swetman,"Australia v England at Sydney, 1958/59",20436,Test,1,England,1
JB Mortimore,"Australia v England at Melbourne, 1958/59",17111,Test,1,England,1
T Greenhough,"England v India at Nottingham, 1959",13446,Test,1,England,1
MJ Horton,"England v India at Nottingham, 1959",14273,Test,1,England,1
K Taylor,"England v India at Nottingham, 1959",21485,Test,1,England,1
G Pullar,"England v India at Leeds, 1959",18640,Test,1,England,1
HJ Rhodes,"England v India at Leeds, 1959",19372,Test,1,England,1
DA Allen,"West Indies v England at Bridgetown, 1959/60",8513,Test,1,England,1
RW Barber,"England v South Africa at Birmingham, 1960",8982,Test,1,England,1
PM Walker,"England v South Africa at Birmingham, 1960",22276,Test,1,England,1
DEV Padgett,"England v South Africa at Manchester, 1960",18393,Test,1,England,1
JT Murray,"England v Australia at Birmingham, 1961",17130,Test,1,England,1
JA Flavell,"England v Australia at Manchester, 1961",12848,Test,1,England,1
A Brown,"Pakistan v England at Lahore, 1961/62",9249,Test,1,England,1
WE Russell,"Pakistan v England at Lahore, 1961/62",19503,Test,1,England,1
DW White,"Pakistan v England at Lahore, 1961/62",22405,Test,1,England,1
DR Smith,"India v England at Mumbai (BS), 1961/62",20236,Test,1,England,1
BR Knight,"India v England at Kanpur, 1961/62",15910,Test,1,England,1
G Millman,"India v England at Kolkata, 1961/62",17032,Test,1,England,1
PH Parfitt,"India v England at Kolkata, 1961/62",18411,Test,1,England,1
LJ Coldwell,"England v Pakistan at Lord's, 1962",10763,Test,1,England,1
MJ Stewart,"England v Pakistan at Lord's, 1962",20376,Test,1,England,1
JDF Larter,"England v Pakistan at The Oval, 1962",16205,Test,1,England,1
AC Smith,"Australia v England at Brisbane, 1962/63",20222,Test,1,England,1
JH Edrich,"England v West Indies at Manchester, 1963",12490,Test,1,England,1
PJ Sharpe,"England v West Indies at Birmingham, 1963",20126,Test,1,England,1
JB Bolus,"England v West Indies at Leeds, 1963",9142,Test,1,England,1
D Wilson,"India v England at Chennai, 1963/64",22469,Test,1,England,1
JG Binks,"India v England at Mumbai (BS), 1963/64",9095,Test,1,England,1
IJ Jones,"India v England at Mumbai (BS), 1963/64",15547,Test,1,England,1
JSE Price,"India v England at Mumbai (BS), 1963/64",18616,Test,1,England,1
G Boycott,"England v Australia at Nottingham, 1964",9187,Test,1,England,1
N Gifford,"England v Australia at Lord's, 1964",13365,Test,1,England,1
TW Cartwright,"England v Australia at Manchester, 1964",10679,Test,1,England,1
FE Rumsey,"England v Australia at Manchester, 1964",19494,Test,1,England,1
NI Thomson,"South Africa v England at Durban, 1964/65",21533,Test,1,England,1
KE Palmer,"South Africa v England at Port Elizabeth, 1964/65",18405,Test,1,England,1
JA Snow,"England v New Zealand at Lord's, 1965",20282,Test,1,England,1
DJ Brown,"England v South Africa at Lord's, 1965",9252,Test,1,England,1
K Higgs,"England v South Africa at The Oval, 1965",14189,Test,1,England,1
C Milburn,"England v West Indies at Manchester, 1966",17018,Test,1,England,1
BL D'Oliveira,"England v West Indies at Lord's, 1966",11914,Test,1,England,1
DL Underwood,"England v West Indies at Nottingham, 1966",22149,Test,1,England,1
DL Amiss,"England v West Indies at The Oval, 1966",8535,Test,1,England,1
RNS Hobbs,"England v India at Leeds, 1967",14227,Test,1,England,1
GG Arnold,"England v Pakistan at Nottingham, 1967",8566,Test,1,England,1
APE Knott,"England v Pakistan at Nottingham, 1967",15917,Test,1,England,1
PI Pocock,"West Indies v England at Bridgetown, 1967/68",18557,Test,1,England,1
KWR Fletcher,"England v Australia at Leeds, 1968",12854,Test,1,England,1
RM Prideaux,"England v Australia at Leeds, 1968",18625,Test,1,England,1
RMH Cottam,"Pakistan v England at Lahore, 1968/69",10824,Test,1,England,1
JH Hampshire,"England v West Indies at Lord's, 1969",14024,Test,1,England,1
A Ward,"England v New Zealand at Lord's, 1969",22292,Test,1,England,1
MH Denness,"England v New Zealand at The Oval, 1969",11870,Test,1,England,1
BW Luckhurst,"Australia v England at Brisbane, 1970/71",16370,Test,1,England,1
K Shuttleworth,"Australia v England at Brisbane, 1970/71",20182,Test,1,England,1
P Lever,"Australia v England at Perth, 1970/71",16262,Test,1,England,1
RGD Willis,"Australia v England at Sydney, 1970/71",22462,Test,1,England,1
RW Taylor,"New Zealand v England at Christchurch, 1970/71",21494,Test,1,England,1
RA Hutton,"England v Pakistan at Lord's, 1971",14336,Test,1,England,1
JA Jameson,"England v India at Manchester, 1971",15468,Test,1,England,1
AW Greig,"England v Australia at Manchester, 1972",13463,Test,1,England,1
B Wood,"England v Australia at The Oval, 1972",22498,Test,1,England,1
AR Lewis,"India v England at Delhi, 1972/73",16271,Test,1,England,1
CM Old,"India v England at Kolkata, 1972/73",18256,Test,1,England,1
J Birkenshaw,"India v England at Kanpur, 1972/73",9103,Test,1,England,1
GRJ Roope,"India v England at Kanpur, 1972/73",19469,Test,1,England,1
FC Hayes,"England v West Indies at The Oval, 1973",14106,Test,1,England,1
M Hendrick,"England v India at Manchester, 1974",14159,Test,1,England,1
D Lloyd,"England v India at Lord's, 1974",16318,Test,1,England,1
GA Gooch,"England v Australia at Birmingham, 1975",13399,Test,1,England,1
DS Steele,"England v Australia at Lord's, 1975",20345,Test,1,England,1
RA Woolmer,"England v Australia at Lord's, 1975",22520,Test,1,England,1
PH Edmonds,"England v Australia at Leeds, 1975",12486,Test,1,England,1
JM Brearley,"England v West Indies at Nottingham, 1976",9208,Test,1,England,1
MWW Selvey,"England v West Indies at Manchester, 1976",20105,Test,1,England,1
JC Balderstone,"England v West Indies at Leeds, 1976",8962,Test,1,England,1
P Willey,"England v West Indies at Leeds, 1976",22442,Test,1,England,1
G Miller,"England v West Indies at The Oval, 1976",17025,Test,1,England,1
GD Barlow,"India v England at Delhi, 1976/77",8990,Test,1,England,1
JK Lever,"India v England at Delhi, 1976/77",16260,Test,1,England,1
DW Randall,"India v England at Kolkata, 1976/77",19327,Test,1,England,1
RW Tolchard,"India v England at Kolkata, 1976/77",21550,Test,1,England,1
IT Botham,"England v Australia at Nottingham, 1977",9163,Test,1,England,1
GA Cope,"Pakistan v England at Lahore, 1977/78",10809,Test,1,England,1
BC Rose,"Pakistan v England at Lahore, 1977/78",19478,Test,1,England,1
MW Gatting,"Pakistan v England at Karachi, 1977/78",13340,Test,1,England,1
CT Radley,"New Zealand v England at Christchurch, 1977/78",19316,Test,1,England,1
DI Gower,"England v Pakistan at Birmingham, 1978",13418,Test,1,England,1
JE Emburey,"England v New Zealand at Lord's, 1978",12514,Test,1,England,1
DL Bairstow,"England v India at The Oval, 1979",8954,Test,1,England,1
AR Butcher,"England v India at The Oval, 1979",9323,Test,1,England,1
GR Dilley,"Australia v England at Perth, 1979/80",11893,Test,1,England,1
W Larkins,"Australia v England at Melbourne, 1979/80",16203,Test,1,England,1
GB Stevenson,"India v England at Mumbai, 1979/80",20363,Test,1,England,1
CJ Tavare,"England v West Indies at Nottingham, 1980",21466,Test,1,England,1
CWJ Athey,"England v Australia at Lord's, 1980",8581,Test,1,England,1
PR Downton,"West Indies v England at Port of Spain, 1980/81",11931,Test,1,England,1
RO Butcher,"West Indies v England at Bridgetown, 1980/81",9329,Test,1,England,1
RD Jackman,"West Indies v England at Bridgetown, 1980/81",15461,Test,1,England,1
PJW Allott,"England v Australia at Manchester, 1981",8526,Test,1,England,1
PWG Parker,"England v Australia at The Oval, 1981",18423,Test,1,England,1
G Cook,"Sri Lanka v England at Colombo (PSS), 1981/82",10793,Test,1,England,1
AJ Lamb,"England v India at Lord's, 1982",16178,Test,1,England,1
DR Pringle,"England v India at Lord's, 1982",18627,Test,1,England,1
IA Greig,"England v Pakistan at Birmingham, 1982",13464,Test,1,England,1
EE Hemmings,"England v Pakistan at Birmingham, 1982",14152,Test,1,England,1
G Fowler,"England v Pakistan at Leeds, 1982",12884,Test,1,England,1
VJ Marks,"England v Pakistan at Leeds, 1982",16899,Test,1,England,1
NG Cowans,"Australia v England at Perth, 1982/83",10839,Test,1,England,1
NGB Cook,"England v New Zealand at Lord's, 1983",10797,Test,1,England,1
NA Foster,"England v New Zealand at Lord's, 1983",12879,Test,1,England,1
CL Smith,"England v New Zealand at Lord's, 1983",20233,Test,1,England,1
ACS Pigott,"New Zealand v England at Christchurch, 1983/84",18533,Test,1,England,1
TA Lloyd,"England v West Indies at Birmingham, 1984",16322,Test,1,England,1
BC Broad,"England v West Indies at Lord's, 1984",9230,Test,1,England,1
VP Terry,"England v West Indies at Leeds, 1984",21502,Test,1,England,1
JP Agnew,"England v West Indies at The Oval, 1984",8501,Test,1,England,1
RM Ellison,"England v West Indies at The Oval, 1984",12507,Test,1,England,1
CS Cowdrey,"India v England at Mumbai, 1984/85",10843,Test,1,England,1
RT Robinson,"India v England at Mumbai, 1984/85",19445,Test,1,England,1
A Sidebottom,"England v Australia at Nottingham, 1985",20185,Test,1,England,1
LB Taylor,"England v Australia at Birmingham, 1985",21486,Test,1,England,1
DM Smith,"West Indies v England at Kingston, 1985/86",20235,Test,1,England,1
JG Thomas,"West Indies v England at Kingston, 1985/86",21512,Test,1,England,1
WN Slack,"West Indies v England at Port of Spain, 1985/86",20206,Test,1,England,1
BN French,"England v India at Leeds, 1986",12923,Test,1,England,1
MR Benson,"England v India at Birmingham, 1986",9074,Test,1,England,1
NV Radford,"England v India at Birmingham, 1986",19314,Test,1,England,1
MD Moxon,"England v New Zealand at Lord's, 1986",17119,Test,1,England,1
GC Small,"England v New Zealand at Nottingham, 1986",20217,Test,1,England,1
PAJ DeFreitas,"Australia v England at Brisbane, 1986/87",11865,Test,1,England,1
CJ Richards,"Australia v England at Brisbane, 1986/87",19394,Test,1,England,1
JJ Whitaker,"Australia v England at Adelaide, 1986/87",22392,Test,1,England,1
NH Fairbrother,"England v Pakistan at Manchester, 1987",12803,Test,1,England,1
DJ Capel,"England v Pakistan at Leeds, 1987",10653,Test,1,England,1
PW Jarvis,"New Zealand v England at Christchurch, 1987/88",15485,Test,1,England,1
JH Childs,"England v West Indies at Manchester, 1988",10721,Test,1,England,1
TS Curtis,"England v West Indies at Leeds, 1988",10897,Test,1,England,1
RA Smith,"England v West Indies at Leeds, 1988",20263,Test,1,England,1
RJ Bailey,"England v West Indies at The Oval, 1988",8942,Test,1,England,1
MP Maynard,"England v West Indies at The Oval, 1988",16951,Test,1,England,1
KJ Barnett,"England v Sri Lanka at Lord's, 1988",9002,Test,1,England,1
DV Lawrence,"England v Sri Lanka at Lord's, 1988",16219,Test,1,England,1
PJ Newport,"England v Sri Lanka at Lord's, 1988",18012,Test,1,England,1
RC Russell,"England v Sri Lanka at Lord's, 1988",19500,Test,1,England,1
ARC Fraser,"England v Australia at Birmingham, 1989",12909,Test,1,England,1
MA Atherton,"England v Australia at Nottingham, 1989",8579,Test,1,England,1
DE Malcolm,"England v Australia at Nottingham, 1989",16885,Test,1,England,1
AP Igglesden,"England v Australia at The Oval, 1989",15380,Test,1,England,1
JP Stephenson,"England v Australia at The Oval, 1989",20359,Test,1,England,1
N Hussain,"West Indies v England at Kingston, 1989/90",14325,Test,1,England,1
AJ Stewart,"West Indies v England at Kingston, 1989/90",20372,Test,1,England,1
CC Lewis,"England v New Zealand at Birmingham, 1990",16274,Test,1,England,1
JE Morris,"England v India at Lord's, 1990",17102,Test,1,England,1
NF Williams,"England v India at The Oval, 1990",22453,Test,1,England,1
PCR Tufnell,"Australia v England at Melbourne, 1990/91",21611,Test,1,England,1
GA Hick,"England v West Indies at Leeds, 1991",14187,Test,1,England,1
MR Ramprakash,"England v West Indies at Leeds, 1991",19323,Test,1,England,1
SL Watkin,"England v West Indies at Leeds, 1991",22333,Test,1,England,1
RK Illingworth,"England v West Indies at Nottingham, 1991",15383,Test,1,England,1
H Morris,"England v West Indies at Birmingham, 1991",17099,Test,1,England,1
DA Reeve,"New Zealand v England at Christchurch, 1991/92",19364,Test,1,England,1
IDK Salisbury,"England v Pakistan at Lord's, 1992",20051,Test,1,England,1
TA Munton,"England v Pakistan at Manchester, 1992",17125,Test,1,England,1
NA Mallender,"England v Pakistan at Leeds, 1992",16886,Test,1,England,1
JP Taylor,"India v England at Kolkata, 1992/93",21484,Test,1,England,1
RJ Blakey,"India v England at Chennai, 1992/93",9121,Test,1,England,1
AR Caddick,"England v Australia at Manchester, 1993",10633,Test,1,England,1
PM Such,"England v Australia at Manchester, 1993",20404,Test,1,England,1
MC Ilott,"England v Australia at Nottingham, 1993",15388,Test,1,England,1
MN Lathwell,"England v Australia at Nottingham, 1993",16212,Test,1,England,1
MJ McCague,"England v Australia at Nottingham, 1993",16959,Test,1,England,1
GP Thorpe,"England v Australia at Nottingham, 1993",21537,Test,1,England,1
MP Bicknell,"England v Australia at Leeds, 1993",9089,Test,1,England,1
SJ Rhodes,"England v New Zealand at Nottingham, 1994",19374,Test,1,England,1
C White,"England v New Zealand at Nottingham, 1994",22403,Test,1,England,1
D Gough,"England v New Zealand at Manchester, 1994",13411,Test,1,England,1
